symbol,exchange,symbol_on_exchange,base_asset,quote_asset,expire_at,has_buy_sell_data,is_perpetual,margined,oi_lq_vol_denominated_in,has_long_short_ratio_data,has_ohlcv_data
ZENTUSDT_PERP.3,3,ZENT-USDT-SWAP,ZENT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_nmrusd.K,K,pf_nmrusd,NMR,USD,,True,True,STABLE,BASE_ASSET,False,True
ff_xbtusd_250328.K,K,ff_xbtusd_250328,BTC,USD,2025-03-28 08:00:00,True,False,STABLE,BASE_ASSET,False,True
BCH-PERP.V,V,BCH-PERP,BCH,USDC,,True,True,STABLE,BASE_ASSET,False,True
CHZUSDT_PERP.3,3,CHZ-USDT-SWAP,CHZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
MAXUSDT_PERP.4,4,MAX-USDT,MAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_unfiusd.K,K,pf_unfiusd,UNFI,USD,,True,True,STABLE,BASE_ASSET,False,True
SHIBUSD_PERP.0,0,SHIBUSD,SHIB,USD,,True,True,COIN,CONTRACTS,False,True
RSRUSDT_PERP.3,3,RSR-USDT-SWAP,RSR,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_CYBER_USDT.W,W,PERP_CYBER_USDT,CYBER,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOTUSDT_PERP.0,0,DOTUSDT,DOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEIROUSDT_PERP.4,4,NEIRO-USDT,NEIRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
BCHUSD_PERP.3,3,BCH-USD-SWAP,BCH,USD,,True,True,COIN,QUOTE_ASSET,False,True
WIFUSDT_PERP.4,4,WIF-USDT,WIF,USDT,,True,True,STABLE,BASE_ASSET,False,True
COMP-USD.8,8,COMP-USD,COMP,USD,,True,True,STABLE,BASE_ASSET,False,True
IMX-PERP.V,V,IMX-PERP,IMX,USDC,,True,True,STABLE,BASE_ASSET,False,True
pf_ethwusd.K,K,pf_ethwusd,ETHW,USD,,True,True,STABLE,BASE_ASSET,False,True
ULTIUSDT_PERP.3,3,ULTI-USDT-SWAP,ULTI,USDT,,True,True,STABLE,BASE_ASSET,False,True
SOLUSDT_PERP.F,F,SOLF0:USTF0,SOL,USDT,,True,True,STABLE,BASE_ASSET,False,True
LRC_USDT.Y,Y,LRC_USDT,LRC,USDT,,True,True,STABLE,BASE_ASSET,False,True
RAREUSDT_PERP.4,4,RARE-USDT,RARE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ETHFI_USDT.W,W,PERP_ETHFI_USDT,ETHFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
SLP_USDT.Y,Y,SLP_USDT,SLP,USDT,,True,True,STABLE,BASE_ASSET,False,True
OP_USDT.Y,Y,OP_USDT,OP,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_TNSR_USDT.W,W,PERP_TNSR_USDT,TNSR,USDT,,True,True,STABLE,BASE_ASSET,False,True
LTC-USD.8,8,LTC-USD,LTC,USD,,True,True,STABLE,BASE_ASSET,False,True
ZEROLEND_USDT.Y,Y,ZEROLEND_USDT,ZERO,USDT,,True,True,STABLE,BASE_ASSET,False,True
CELR_USDT.Y,Y,CELR_USDT,CELR,USDT,,True,True,STABLE,BASE_ASSET,False,True
APTUSD_PERP.0,0,APTUSD,APT,USD,,True,True,COIN,CONTRACTS,False,True
FLRUSDT_PERP.3,3,FLR-USDT-SWAP,FLR,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_gmxusd.K,K,pf_gmxusd,GMX,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_IMX_USDT.W,W,PERP_IMX_USDT,IMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
USTCUSDT_PERP.4,4,USTC-USDT,USTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOGE_USDC-PERPETUAL.2,2,DOGE_USDC-PERPETUAL,DOGE,USDC,,True,True,STABLE,BASE_ASSET,False,True
BAKE_USDT.Y,Y,BAKE_USDT,BAKE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_FIL_USDT.W,W,PERP_FIL_USDT,FIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
TONUSDT_PERP.3,3,TON-USDT-SWAP,TON,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_XRP_USDT.W,W,PERP_XRP_USDT,XRP,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_uniusd.K,K,pf_uniusd,UNI,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_METIS_USDT.W,W,PERP_METIS_USDT,METIS,USDT,,True,True,STABLE,BASE_ASSET,False,True
CFXUSDT_PERP.3,3,CFX-USDT-SWAP,CFX,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEARUSDT_PERP.4,4,NEAR-USDT,NEAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
BSVUSD_PERP.3,3,BSV-USD-SWAP,BSV,USD,,True,True,COIN,QUOTE_ASSET,False,True
VELOUSDT_PERP.3,3,VELO-USDT-SWAP,VELO,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_mogusd.K,K,pf_mogusd,MOG,USD,,True,True,STABLE,BASE_ASSET,False,True
XRPUSD_PERP.K,K,pi_xrpusd,XRP,USD,,True,True,COIN,QUOTE_ASSET,False,True
LISTA_USDT.Y,Y,LISTA_USDT,LISTA,USDT,,True,True,STABLE,BASE_ASSET,False,True
VET_USDT.Y,Y,VET_USDT,VET,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_BIGTIME_USDT.W,W,PERP_BIGTIME_USDT,BIGTIME,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTC-28MAR25.2,2,BTC-28MAR25,BTC,USD,2025-03-28 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
AVAILUSDT_PERP.4,4,AVAIL-USDT,AVAIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
FLT_USDT.Y,Y,FLT_USDT,FLT,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETH_USDC-PERPETUAL.2,2,ETH_USDC-PERPETUAL,ETH,USDC,,True,True,STABLE,BASE_ASSET,False,True
IMXUSDT_PERP.4,4,IMX-USDT,IMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
SSV_USDT.Y,Y,SSV_USDT,SSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_mtlusd.K,K,pf_mtlusd,MTL,USD,,True,True,STABLE,BASE_ASSET,False,True
BANANAUSDT_PERP.0,0,BANANAUSDT,BANANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEAR_USDT.Y,Y,NEAR_USDT,NEAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
DGBUSDT_PERP.3,3,DGB-USDT-SWAP,DGB,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZKLUSDT_PERP.4,4,ZKL-USDT,ZKL,USDT,,True,True,STABLE,BASE_ASSET,False,True
MERLUSDT_PERP.4,4,MERL-USDT,MERL,USDT,,True,True,STABLE,BASE_ASSET,False,True
JSTUSDT_PERP.3,3,JST-USDT-SWAP,JST,USDT,,True,True,STABLE,BASE_ASSET,False,True
PRCLUSDT_PERP.3,3,PRCL-USDT-SWAP,PRCL,USDT,,True,True,STABLE,BASE_ASSET,False,True
AI_USDT.Y,Y,AI_USDT,AI,USDT,,True,True,STABLE,BASE_ASSET,False,True
MBL_USDT.Y,Y,MBL_USDT,MBL,USDT,,True,True,STABLE,BASE_ASSET,False,True
XBTZ24.0,0,XBTZ24,BTC,USD,2024-12-27 12:00:00,True,False,COIN,QUOTE_ASSET,False,True
pf_myrousd.K,K,pf_myrousd,MYRO,USD,,True,True,STABLE,BASE_ASSET,False,True
SNXUSDT_PERP.3,3,SNX-USDT-SWAP,SNX,USDT,,True,True,STABLE,BASE_ASSET,False,True
AUCTION_USDT.Y,Y,AUCTION_USDT,AUCTION,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHPERP.6,6,ETHPERP,ETH,USDC,,True,True,STABLE,BASE_ASSET,False,True
ENAUSDT_PERP.0,0,ENAUSDT,ENA,USDT,,True,True,STABLE,BASE_ASSET,False,True
GASUSDT_PERP.4,4,GAS-USDT,GAS,USDT,,True,True,STABLE,BASE_ASSET,False,True
GALA-PERP.V,V,GALA-PERP,GALA,USDC,,True,True,STABLE,BASE_ASSET,False,True
DYDXUSD_PERP.0,0,DYDXUSD,DYDX,USD,,True,True,COIN,CONTRACTS,False,True
PERP_CATI_USDT.W,W,PERP_CATI_USDT,CATI,USDT,,True,True,STABLE,BASE_ASSET,False,True
SWEATUSDT_PERP.3,3,SWEAT-USDT-SWAP,SWEAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETH-28MAR25.2,2,ETH-28MAR25,ETH,USD,2025-03-28 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
SHIBUSDT_PERP.3,3,SHIB-USDT-SWAP,SHIB,USDT,,True,True,STABLE,BASE_ASSET,False,True
EOSUSDT_PERP.4,4,EOS-USDT,EOS,USDT,,True,True,STABLE,BASE_ASSET,False,True
LTC_USDT.Y,Y,LTC_USDT,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
ADA_USDC-PERPETUAL.2,2,ADA_USDC-PERPETUAL,ADA,USDC,,True,True,STABLE,BASE_ASSET,False,True
EDU_USDT.Y,Y,EDU_USDT,EDU,USDT,,True,True,STABLE,BASE_ASSET,False,True
IQ50_USDT.Y,Y,IQ50_USDT,IQ50,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_MEW_USDT.W,W,PERP_MEW_USDT,MEW,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHUSDU24.6,6,ETHUSDU24,ETH,USD,2024-09-27 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
MTL_USDT.Y,Y,MTL_USDT,MTL,USDT,,True,True,STABLE,BASE_ASSET,False,True
TRXUSDT_PERP.4,4,TRX-USDT,TRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
AERGO_USDT.Y,Y,AERGO_USDT,AERGO,USDT,,True,True,STABLE,BASE_ASSET,False,True
ICXUSDT_PERP.3,3,ICX-USDT-SWAP,ICX,USDT,,True,True,STABLE,BASE_ASSET,False,True
POLUSDT_PERP.4,4,POL-USDT,POL,USDT,,True,True,STABLE,BASE_ASSET,False,True
1INCHUSDT_PERP.4,4,1INCH-USDT,1INCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_ensusd.K,K,pf_ensusd,ENS,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_c98usd.K,K,pf_c98usd,C98,USD,,True,True,STABLE,BASE_ASSET,False,True
BLASTUSDT_PERP.4,4,BLAST-USDT,BLAST,USDT,,True,True,STABLE,BASE_ASSET,False,True
ALPHAUSDT_PERP.3,3,ALPHA-USDT-SWAP,ALPHA,USDT,,True,True,STABLE,BASE_ASSET,False,True
OG_USDT.Y,Y,OG_USDT,OG,USDT,,True,True,STABLE,BASE_ASSET,False,True
SIDUS_USDT.Y,Y,SIDUS_USDT,SIDUS,USDT,,True,True,STABLE,BASE_ASSET,False,True
ALICE_USDT.Y,Y,ALICE_USDT,ALICE,USDT,,True,True,STABLE,BASE_ASSET,False,True
ALEO_USDT.Y,Y,ALEO_USDT,ALEO,USDT,,True,True,STABLE,BASE_ASSET,False,True
SAND_USDT.Y,Y,SAND_USDT,SAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCUSD_PERP.3,3,BTC-USD-SWAP,BTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
API3_USDT.Y,Y,API3_USDT,API3,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_OMNI_USDT.W,W,PERP_OMNI_USDT,OMNI,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETH-PERPETUAL.2,2,ETH-PERPETUAL,ETH,USD,,True,True,COIN,QUOTE_ASSET,False,True
ICP_USDT.Y,Y,ICP_USDT,ICP,USDT,,True,True,STABLE,BASE_ASSET,False,True
MANTAUSDT_PERP.0,0,MANTAUSDT,MANTA,USDT,,True,True,STABLE,BASE_ASSET,False,True
TRBUSDT_PERP.3,3,TRB-USDT-SWAP,TRB,USDT,,True,True,STABLE,BASE_ASSET,False,True
JASMYUSDT_PERP.F,F,JASMYF0:USTF0,JASMY,USDT,,True,True,STABLE,BASE_ASSET,False,True
FORT_USDT.Y,Y,FORT_USDT,FORT,USDT,,True,True,STABLE,BASE_ASSET,False,True
PEPE_USDT.Y,Y,PEPE_USDT,PEPE,USDT,,True,True,STABLE,BASE_ASSET,False,True
LTCUSD_PERP.K,K,pi_ltcusd,LTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
TNSRUSDT_PERP.3,3,TNSR-USDT-SWAP,TNSR,USDT,,True,True,STABLE,BASE_ASSET,False,True
SNT_USDT.Y,Y,SNT_USDT,SNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
PNG_USDT.Y,Y,PNG_USDT,PNG,USDT,,True,True,STABLE,BASE_ASSET,False,True
XTZ-USD.8,8,XTZ-USD,XTZ,USD,,True,True,STABLE,BASE_ASSET,False,True
FTMUSDT_PERP.3,3,FTM-USDT-SWAP,FTM,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_PORTAL_USDT.W,W,PERP_PORTAL_USDT,PORTAL,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_VET_USDT.W,W,PERP_VET_USDT,VET,USDT,,True,True,STABLE,BASE_ASSET,False,True
NOTUSDT_PERP.3,3,NOT-USDT-SWAP,NOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
LTCUSDT_PERP.F,F,LTCF0:USTF0,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_BNB_USDT.W,W,PERP_BNB_USDT,BNB,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_renusd.K,K,pf_renusd,REN,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_1000BONK_USDT.W,W,PERP_1000BONK_USDT,1000BONK,USDT,,True,True,STABLE,BASE_ASSET,False,True
RARE_USDT.Y,Y,RARE_USDT,RARE,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_altusd.K,K,pf_altusd,ALT,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_GMT_USDT.W,W,PERP_GMT_USDT,GMT,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_JUP_USDT.W,W,PERP_JUP_USDT,JUP,USDT,,True,True,STABLE,BASE_ASSET,False,True
JTO-PERP.V,V,JTO-PERP,JTO,USDC,,True,True,STABLE,BASE_ASSET,False,True
ETCUSDT_PERP.4,4,ETC-USDT,ETC,USDT,,True,True,STABLE,BASE_ASSET,False,True
RUNE-USD.8,8,RUNE-USD,RUNE,USD,,True,True,STABLE,BASE_ASSET,False,True
XBTV24.0,0,XBTV24,BTC,USD,2024-10-25 12:00:00,True,False,COIN,QUOTE_ASSET,False,True
DGB_USDT.Y,Y,DGB_USDT,DGB,USDT,,True,True,STABLE,BASE_ASSET,False,True
SUSHI_USDT.Y,Y,SUSHI_USDT,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,False,True
CATUSDT_PERP.3,3,CAT-USDT-SWAP,CAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
GHST_USDT.Y,Y,GHST_USDT,GHST,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_ltcusd.K,K,pf_ltcusd,LTC,USD,,True,True,STABLE,BASE_ASSET,False,True
NEOUSD_PERP.3,3,NEO-USD-SWAP,NEO,USD,,True,True,COIN,QUOTE_ASSET,False,True
CRV_USDT.Y,Y,CRV_USDT,CRV,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_LRC_USDT.W,W,PERP_LRC_USDT,LRC,USDT,,True,True,STABLE,BASE_ASSET,False,True
VTHO_USDT.Y,Y,VTHO_USDT,VTHO,USDT,,True,True,STABLE,BASE_ASSET,False,True
STRKUSDT_PERP.0,0,STRKUSDT,STRK,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_qntusd.K,K,pf_qntusd,QNT,USD,,True,True,STABLE,BASE_ASSET,False,True
ORDERUSDT_PERP.4,4,ORDER-USDT,ORDER,USDT,,True,True,STABLE,BASE_ASSET,False,True
LSKUSDT_PERP.3,3,LSK-USDT-SWAP,LSK,USDT,,True,True,STABLE,BASE_ASSET,False,True
PEPE2_USDT.Y,Y,PEPE2_USDT,PEPE2,USDT,,True,True,STABLE,BASE_ASSET,False,True
BNBPERP.6,6,BNBPERP,BNB,USDC,,True,True,STABLE,BASE_ASSET,False,True
APT-PERP.V,V,APT-PERP,APT,USDC,,True,True,STABLE,BASE_ASSET,False,True
STX_USDT.Y,Y,STX_USDT,STX,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_notusd.K,K,pf_notusd,NOT,USD,,True,True,STABLE,BASE_ASSET,False,True
XRPUSDT_PERP.3,3,XRP-USDT-SWAP,XRP,USDT,,True,True,STABLE,BASE_ASSET,False,True
ONDOUSDT_PERP.4,4,ONDO-USDT,ONDO,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_AI_USDT.W,W,PERP_AI_USDT,AI,USDT,,True,True,STABLE,BASE_ASSET,False,True
YGGUSDT_PERP.3,3,YGG-USDT-SWAP,YGG,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_SUSHI_USDT.W,W,PERP_SUSHI_USDT,SUSHI,USDT,,True,True,STABLE,BASE_ASSET,False,True
HIGH_USDT.Y,Y,HIGH_USDT,HIGH,USDT,,True,True,STABLE,BASE_ASSET,False,True
DYDXUSDT_PERP.4,4,DYDX-USDT,DYDX,USDT,,True,True,STABLE,BASE_ASSET,False,True
XRD_USDT.Y,Y,XRD_USDT,XRD,USDT,,True,True,STABLE,BASE_ASSET,False,True
TAOUSDT_PERP.4,4,TAO-USDT,TAO,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ARB_USDT.W,W,PERP_ARB_USDT,ARB,USDT,,True,True,STABLE,BASE_ASSET,False,True
fi_ltcusd_240927.K,K,fi_ltcusd_240927,LTC,USD,2024-09-27 15:00:00,True,False,COIN,QUOTE_ASSET,False,True
PYTH_USDT.Y,Y,PYTH_USDT,PYTH,USDT,,True,True,STABLE,BASE_ASSET,False,True
ENA-PERP.V,V,ENA-PERP,ENA,USDC,,True,True,STABLE,BASE_ASSET,False,True
OMNIUSDT_PERP.4,4,OMNI-USDT,OMNI,USDT,,True,True,STABLE,BASE_ASSET,False,True
SOLUSDT_PERP.3,3,SOL-USDT-SWAP,SOL,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_zkusd.K,K,pf_zkusd,ZK,USD,,True,True,STABLE,BASE_ASSET,False,True
BLUR-PERP.V,V,BLUR-PERP,BLUR,USDC,,True,True,STABLE,BASE_ASSET,False,True
POPCATUSDT_PERP.3,3,POPCAT-USDT-SWAP,POPCAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
LPT_USDT.Y,Y,LPT_USDT,LPT,USDT,,True,True,STABLE,BASE_ASSET,False,True
TRXUSDT_PERP.F,F,TRXF0:USTF0,TRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_scusd.K,K,pf_scusd,SC,USD,,True,True,STABLE,BASE_ASSET,False,True
BTTUSDT_PERP.4,4,BTT-USDT,BTT,USDT,,True,True,STABLE,BASE_ASSET,False,True
GMEUSDT_PERP.4,4,GME-USDT,GME,USDT,,True,True,STABLE,BASE_ASSET,False,True
COMPUSDT_PERP.F,F,COMPF0:USTF0,COMP,USDT,,True,True,STABLE,BASE_ASSET,False,True
FET_USDT.Y,Y,FET_USDT,FET,USDT,,True,True,STABLE,BASE_ASSET,False,True
CETUSUSDT_PERP.3,3,CETUS-USDT-SWAP,CETUS,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_GRT_USDT.W,W,PERP_GRT_USDT,GRT,USDT,,True,True,STABLE,BASE_ASSET,False,True
XBTUSDTZ24.0,0,XBTUSDTZ24,BTC,USDT,2024-12-27 12:00:00,True,False,STABLE,BASE_ASSET,False,True
ONDOPERP.6,6,ONDOPERP,ONDO,USDC,,True,True,STABLE,BASE_ASSET,False,True
APEUSDT_PERP.F,F,APEF0:USTF0,APE,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZRO_USDT.Y,Y,ZRO_USDT,ZRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
UNI_USDT.Y,Y,UNI_USDT,UNI,USDT,,True,True,STABLE,BASE_ASSET,False,True
HBARUSDT_PERP.3,3,HBAR-USDT-SWAP,HBAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ZRO_USDT.W,W,PERP_ZRO_USDT,ZRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
JUPUSDT_PERP.3,3,JUP-USDT-SWAP,JUP,USDT,,True,True,STABLE,BASE_ASSET,False,True
LUNCUSDT_PERP.3,3,LUNC-USDT-SWAP,LUNC,USDT,,True,True,STABLE,BASE_ASSET,False,True
IDEX_USDT.Y,Y,IDEX_USDT,IDEX,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOTUSDT_PERP.4,4,DOT-USDT,DOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
JUPUSDT_PERP.0,0,JUPUSDT,JUP,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_REZ_USDT.W,W,PERP_REZ_USDT,REZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
GLMUSDT_PERP.3,3,GLM-USDT-SWAP,GLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
C98_USDT.Y,Y,C98_USDT,C98,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_ultiusd.K,K,pf_ultiusd,ULTI,USD,,True,True,STABLE,BASE_ASSET,False,True
DOP_USDT.Y,Y,DOP_USDT,DOP,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_etcusd.K,K,pf_etcusd,ETC,USD,,True,True,STABLE,BASE_ASSET,False,True
SUIUSD_PERP.0,0,SUIUSD,SUI,USD,,True,True,COIN,CONTRACTS,False,True
ADAUSDT_PERP.3,3,ADA-USDT-SWAP,ADA,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_ratsusd.K,K,pf_ratsusd,RATS,USD,,True,True,STABLE,BASE_ASSET,False,True
BOMEUSDT_PERP.3,3,BOME-USDT-SWAP,BOME,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_PYTH_USDT.W,W,PERP_PYTH_USDT,PYTH,USDT,,True,True,STABLE,BASE_ASSET,False,True
MERL_USDT.Y,Y,MERL_USDT,MERL,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCUSDT_PERP.4,4,BTC-USDT,BTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
100BONKUSDT_PERP.0,0,100BONKUSDT,100BONK,USDT,,True,True,STABLE,BASE_ASSET,False,True
COTI_USDT.Y,Y,COTI_USDT,COTI,USDT,,True,True,STABLE,BASE_ASSET,False,True
JTO_USDT.Y,Y,JTO_USDT,JTO,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZETAUSDT_PERP.4,4,ZETA-USDT,ZETA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_LPT_USDT.W,W,PERP_LPT_USDT,LPT,USDT,,True,True,STABLE,BASE_ASSET,False,True
BNBUSDT_PERP.4,4,BNB-USDT,BNB,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHW_USDT.Y,Y,ETHW_USDT,ETHW,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_driftusd.K,K,pf_driftusd,DRIFT,USD,,True,True,STABLE,BASE_ASSET,False,True
FB_USDT.Y,Y,FB_USDT,FB,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_injusd.K,K,pf_injusd,INJ,USD,,True,True,STABLE,BASE_ASSET,False,True
TRU_USDT.Y,Y,TRU_USDT,TRU,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHWUSDT_PERP.3,3,ETHW-USDT-SWAP,ETHW,USDT,,True,True,STABLE,BASE_ASSET,False,True
GRTUSDT_PERP.4,4,GRT-USDT,GRT,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOTUSD_PERP.3,3,DOT-USD-SWAP,DOT,USD,,True,True,COIN,QUOTE_ASSET,False,True
LAI_USDT.Y,Y,LAI_USDT,LAI,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCUSDT_PERP.F,F,BTCF0:USTF0,BTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ZK_USDT.W,W,PERP_ZK_USDT,ZK,USDT,,True,True,STABLE,BASE_ASSET,False,True
HNT_USDT.Y,Y,HNT_USDT,HNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
MAX_USDT.Y,Y,MAX_USDT,MAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
BAT_USDT.Y,Y,BAT_USDT,BAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
GME_USDT.Y,Y,GME_USDT,GME,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_MBOX_USDT.W,W,PERP_MBOX_USDT,MBOX,USDT,,True,True,STABLE,BASE_ASSET,False,True
ONDO_USDT.Y,Y,ONDO_USDT,ONDO,USDT,,True,True,STABLE,BASE_ASSET,False,True
SANDUSDT_PERP.F,F,SANDF0:USTF0,SAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
APTUSDT_PERP.4,4,APT-USDT,APT,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_EGLD_USDT.W,W,PERP_EGLD_USDT,EGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_cvxusd.K,K,pf_cvxusd,CVX,USD,,True,True,STABLE,BASE_ASSET,False,True
DOTUSD_PERP.4,4,DOT-USD,DOT,USD,,True,True,COIN,QUOTE_ASSET,False,True
TONPERP.6,6,TONPERP,TON,USDC,,True,True,STABLE,BASE_ASSET,False,True
ONEUSDT_PERP.3,3,ONE-USDT-SWAP,ONE,USDT,,True,True,STABLE,BASE_ASSET,False,True
SLERFUSDT_PERP.4,4,SLERF-USDT,SLERF,USDT,,True,True,STABLE,BASE_ASSET,False,True
JTOUSDT_PERP.3,3,JTO-USDT-SWAP,JTO,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETH-27JUN25.2,2,ETH-27JUN25,ETH,USD,2025-06-27 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
pf_ethusd.K,K,pf_ethusd,ETH,USD,,True,True,STABLE,BASE_ASSET,False,True
JST_USDT.Y,Y,JST_USDT,JST,USDT,,True,True,STABLE,BASE_ASSET,False,True
RATSUSDT_PERP.4,4,RATS-USDT,RATS,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_crvusd.K,K,pf_crvusd,CRV,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_mntusd.K,K,pf_mntusd,MNT,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_listausd.K,K,pf_listausd,LISTA,USD,,True,True,STABLE,BASE_ASSET,False,True
ZEUS_USDT.Y,Y,ZEUS_USDT,ZEUS,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_rareusd.K,K,pf_rareusd,RARE,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_tnsrusd.K,K,pf_tnsrusd,TNSR,USD,,True,True,STABLE,BASE_ASSET,False,True
BTC-4OCT24.2,2,BTC-4OCT24,BTC,USD,2024-10-04 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
ENSUSDT_PERP.3,3,ENS-USDT-SWAP,ENS,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCUSDU24.6,6,BTCUSDU24,BTC,USD,2024-09-27 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
